id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
17,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 8)]}",100364571,50,0.84948,0.9024,0.8923,35,"tensor([0.0092, 0.0091])","tensor([0.2669, 0.0000, 0.0165])","tensor([0.0068, 0.0000, 0.0007])","tensor([0.0068, 0.0000, 0.0008])",[0.03426402083239251],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_17
15,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 7)]}",100364571,50,0.88194,0.9169,0.9062,45,"tensor([0.0072, 0.0071])","tensor([0.2539, 0.0000, 0.0162])","tensor([0.0065, 0.0000, 0.0009])","tensor([0.0065, 0.0000, 0.0009])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_15
0,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.90906,0.9369,0.9307,37,"tensor([0.0052, 0.0049])","tensor([0.5234, 0.0000, 0.0387])","tensor([0.0135, 0.0000, 0.0011])","tensor([0.0135, 0.0000, 0.0011])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_0
52,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 8)]}",100364571,50,0.82446,0.8835,0.8712,44,"tensor([0.0111, 0.0107])","tensor([0.3383, 0.0000, 0.0145])","tensor([0.0086, 0.0000, 0.0008])","tensor([0.0086, 0.0000, 0.0008])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_52
16,"{'out_layer': (0.5, 32000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 8)]}",100364571,50,0.83768,0.8895,0.8808,37,"tensor([0.0103, 0.0099])","tensor([0.2687, 0.0000, 0.0138])","tensor([0.0069, 0.0000, 0.0008])","tensor([0.0069, 0.0000, 0.0008])",[0.027976454840372228],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_16
66,"{'out_layer': (0.5, 32000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.92964,0.9415,0.9399,37,"tensor([0.0057, 0.0054])","tensor([0.5935, 0.0000, 0.0163])","tensor([0.0153, 0.0000, 0.0004])","tensor([0.0152, 0.0000, 0.0005])",[0.027976454840372228],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_66
1,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.91876,0.9448,0.946,48,"tensor([0.0044, 0.0045])","tensor([0.5578, 0.0000, 0.0514])","tensor([0.0142, 0.0000, 0.0014])","tensor([0.0142, 0.0000, 0.0014])",[0.027976454840372228],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_1
64,"{'out_layer': (0.5, 16000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 8)]}",100364571,50,0.86416,0.9041,0.8917,46,"tensor([0.0109, 0.0105])","tensor([0.3429, 0.0000, 0.0173])","tensor([0.0088, 0.0000, 0.0005])","tensor([0.0088, 0.0000, 0.0005])",[nan],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_64
44,"{'out_layer': (0.5, 16000, 32000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 7)]}",100364571,50,0.8525,0.8962,0.8891,45,"tensor([0.0091, 0.0086])","tensor([0.3441, 0.0000, 0.0187])","tensor([0.0088, 0.0000, 0.0008])","tensor([0.0088, 0.0000, 0.0008])",[nan],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_44
76,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 4), 'hidden_layer': [(0.5, 32000, 32000, 1.0, 8)]}",100364571,50,0.8227,0.8969,0.8882,18,"tensor([0.0091, 0.0087])","tensor([0.2695, 0.0000, 0.0350])","tensor([0.0069, 0.0000, 0.0009])","tensor([0.0069, 0.0000, 0.0010])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_76
31,"{'out_layer': (0.5, 32000, 32000, 1.0, 1, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.94408,0.9465,0.9435,42,"tensor([0.0045, 0.0044])","tensor([0.5444, 0.0000, 0.0195])","tensor([0.0140, 0.0000, 0.0005])","tensor([0.0139, 0.0000, 0.0005])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_31
