id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
325,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9553,0.9477,0.9485,47,"tensor([nan, nan])","tensor([0.2596, 0.0000, 0.0151])","tensor([0.0066, 0.0000, 0.0004])","tensor([0.0067, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_325
326,"{'out_layer': (0.5, 512000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9524,0.9498,0.9468,37,"tensor([nan, nan])","tensor([0.2408, 0.0000, 0.0152])","tensor([0.0062, 0.0000, 0.0005])","tensor([0.0062, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_326
327,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9485,0.9463,0.947,37,"tensor([nan, nan])","tensor([0.3505, 0.0000, 0.0124])","tensor([0.0089, 0.0000, 0.0004])","tensor([0.0090, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_327
328,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95806,0.9503,0.9497,35,"tensor([nan, nan])","tensor([0.2202, 0.0000, 0.0355])","tensor([0.0057, 0.0000, 0.0009])","tensor([0.0057, 0.0000, 0.0010])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_328
329,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.94798,0.9502,0.9459,24,"tensor([nan, nan])","tensor([0.1987, 0.0000, 0.0263])","tensor([0.0051, 0.0000, 0.0008])","tensor([0.0052, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_329
330,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.96092,0.9516,0.9466,49,"tensor([nan, nan])","tensor([0.1984, 0.0000, 0.0246])","tensor([0.0051, 0.0000, 0.0007])","tensor([0.0052, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_330
331,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9572,0.9533,0.9486,45,"tensor([nan, nan])","tensor([0.2284, 0.0000, 0.0191])","tensor([0.0059, 0.0000, 0.0005])","tensor([0.0059, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_331
332,"{'out_layer': (0.5, 256000.0, 512000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95034,0.9506,0.9439,28,"tensor([nan, nan])","tensor([0.2383, 0.0000, 0.0191])","tensor([0.0061, 0.0000, 0.0005])","tensor([0.0062, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_332
333,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9553,0.9477,0.9485,47,"tensor([nan, nan])","tensor([0.2596, 0.0000, 0.0151])","tensor([0.0066, 0.0000, 0.0004])","tensor([0.0067, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_333
334,"{'out_layer': (0.5, 512000.0, 1024000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9524,0.9498,0.9468,37,"tensor([nan, nan])","tensor([0.2408, 0.0000, 0.0152])","tensor([0.0062, 0.0000, 0.0005])","tensor([0.0062, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_334
