id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
10,0.49772,0.6617,0.6597,44,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,0.0078125,none,1,False,"tensor([6.2467, 6.3814])","tensor([ 5.5979, 13.0808])","tensor([ 5.5898, 13.0923])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_10,100364571,50
93,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.0078125,none,0,False,"tensor([51.3054,  0.0000])","tensor([51.3056,  0.0000])","tensor([51.2820,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_93,100364571,50
9,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,0.0078125,none,0,False,"tensor([33.,  0.])","tensor([33.,  0.])","tensor([33.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_9,100364571,50
87,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.25,none,0,False,"tensor([48.1806,  0.0000])","tensor([48.1807,  0.0000])","tensor([48.1658,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_87,100364571,50
20,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.03125,none,2,False,"tensor([42.5641,  0.0000])","tensor([42.1725,  0.0000])","tensor([42.1904,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_20,100364571,50
33,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,0.0078125,none,0,False,"tensor([44.5603,  0.0000])","tensor([44.6419,  0.0000])","tensor([44.6196,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_33,100364571,50
92,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.03125,none,2,False,"tensor([78.3031,  0.0000])","tensor([78.2870,  0.0000])","tensor([78.2705,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_92,100364571,50
22,0.11292,0.2159,0.2227,2,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.0078125,none,1,False,"tensor([29.4148,  0.1301])","tensor([29.4227,  1.0129])","tensor([29.3118,  1.0669])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_22,100364571,50
108,0.09872,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00048828125,2.0,none,0,False,"tensor([40.0000,  0.0000])","tensor([40.0000,  0.0000])","tensor([40.0001,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_108,100364571,50
89,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",1.52587890625e-05,0.25,none,2,False,"tensor([78.2863,  0.0000])","tensor([78.2712,  0.0000])","tensor([78.2540,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_89,100364571,50
98,0.09872,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00390625,2.0,none,2,False,"tensor([38.7488,  0.0000])","tensor([37.5011,  0.0000])","tensor([37.5130,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_98,100364571,50
0,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,2.0,none,0,False,"tensor([34.,  0.])","tensor([34.,  0.])","tensor([34.,  0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_0,100364571,50
