id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
119,0.98162,0.9723,0.9685,42,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.003,none,0,True,"tensor([32.0458, 17.4324])","tensor([32.0633, 16.9649])","tensor([32.2757, 17.0992])","tensor([0.2949, 0.3249])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_119,100364571,50
89,0.9929,0.9772,0.9747,36,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([24.3926, 16.5914])","tensor([24.3847, 16.2078])","tensor([24.6109, 16.4240])","tensor([0.1513, 0.1776])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_89,100364571,50
76,0.99558,0.9754,0.9739,35,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.001,none,0,False,"tensor([16.8313, 16.3387])","tensor([16.8480, 16.1873])","tensor([16.8242, 16.4323])","tensor([0.1004, 0.1242])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_76,100364571,50
57,0.9952,0.9733,0.974,47,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([14.1139, 12.6479])","tensor([14.0477, 12.6339])","tensor([14.1167, 12.8633])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_57,100364571,50
56,0.9957,0.9724,0.9708,45,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,False,"tensor([16.4230, 12.7489])","tensor([16.3560, 12.7784])","tensor([16.4617, 12.9352])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_56,100364571,50
40,0.99188,0.9704,0.9668,40,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.001,none,0,False,"tensor([31.8039,  9.8666])","tensor([31.8339, 10.0256])","tensor([32.0951, 10.0535])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_40,100364571,50
3,0.9728,0.9644,0.9647,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.003,none,0,True,"tensor([15.3028, 14.3955])","tensor([15.1168, 14.1939])","tensor([15.8108, 14.9457])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_3,100364571,50
35,0.95858,0.958,0.9481,45,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.003,none,0,True,"tensor([12.1192, 15.4047])","tensor([11.9604, 15.1951])","tensor([12.3140, 15.9317])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_35,100364571,50
98,0.96834,0.9649,0.9601,42,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.003,none,0,False,"tensor([25.3818, 22.3255])","tensor([25.3504, 21.6757])","tensor([25.4409, 21.7674])","tensor([0.4397, 0.5077])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_98,100364571,50
8,0.99636,0.9714,0.9727,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.001,none,0,False,"tensor([17.8617, 10.6637])","tensor([17.9532, 10.6900])","tensor([18.1397, 10.7989])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_8,100364571,50
14,0.99552,0.9704,0.9686,44,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.003,none,0,False,"tensor([ 6.0659, 10.9488])","tensor([ 6.0871, 10.9734])","tensor([ 6.0192, 11.0799])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_14,100364571,50
83,0.9769,0.9709,0.9663,41,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.003,none,0,True,"tensor([26.0996, 21.1179])","tensor([26.0843, 20.5703])","tensor([26.5683, 20.5653])","tensor([0.3729, 0.4314])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_83,100364571,50
5,0.9832,0.9678,0.9673,44,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.001,none,0,True,"tensor([20.4004, 14.5415])","tensor([20.0958, 14.3411])","tensor([20.7428, 14.9027])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_5,100364571,50
95,0.99702,0.9751,0.9735,45,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.003,none,0,True,"tensor([11.6368, 13.2326])","tensor([11.4272, 12.9985])","tensor([11.3163, 13.1417])","tensor([0.0750, 0.0890])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_95,100364571,50
87,0.9881,0.9754,0.972,45,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.003,none,0,True,"tensor([29.0227, 18.0140])","tensor([28.9428, 17.7383])","tensor([29.4060, 17.8350])","tensor([0.2189, 0.2511])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_87,100364571,50
81,0.97206,0.9677,0.9629,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([30.9860, 22.9368])","tensor([30.9235, 22.5459])","tensor([31.4848, 22.7665])","tensor([0.4585, 0.5277])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_81,100364571,50
121,0.99396,0.9748,0.9721,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([29.4182, 15.6232])","tensor([29.2059, 15.5545])","tensor([29.3269, 15.7918])","tensor([0.1329, 0.1562])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_121,100364571,50
9,0.99492,0.9746,0.9726,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.001,none,0,True,"tensor([15.5794, 10.5141])","tensor([15.4590, 10.5205])","tensor([15.6693, 10.7564])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_9,100364571,50
123,0.99574,0.9759,0.9744,42,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,True,"tensor([20.5856, 13.1866])","tensor([20.6719, 12.9965])","tensor([20.8643, 13.1537])","tensor([0.0958, 0.1137])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_123,100364571,50
99,0.96108,0.9611,0.9553,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.003,none,0,True,"tensor([23.5358, 27.6985])","tensor([23.5529, 26.8228])","tensor([23.6519, 26.7905])","tensor([0.5363, 0.6393])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_99,100364571,50
18,0.9759,0.962,0.9614,48,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.003,none,0,False,"tensor([19.8755, 14.7693])","tensor([19.7963, 14.4995])","tensor([20.3120, 14.8180])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_18,100364571,50
32,0.9671,0.9622,0.9552,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.001,none,0,False,"tensor([25.0711, 13.4942])","tensor([25.0089, 13.6879])","tensor([25.5862, 14.0007])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_32,100364571,50
96,0.96576,0.963,0.9602,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.001,none,0,False,"tensor([30.6895, 23.0564])","tensor([30.6286, 22.5968])","tensor([30.8394, 22.9279])","tensor([0.4633, 0.5333])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_96,100364571,50
118,0.98698,0.973,0.9716,43,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.003,none,0,False,"tensor([32.4187, 14.9774])","tensor([32.3570, 14.5128])","tensor([32.5277, 14.7300])","tensor([0.2087, 0.2311])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_118,100364571,50
25,0.99296,0.973,0.9693,40,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,True,"tensor([10.9905, 13.5507])","tensor([10.9059, 13.4959])","tensor([10.9408, 13.8104])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_25,100364571,50
70,0.98984,0.9735,0.9702,47,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.003,none,0,False,"tensor([26.0446, 16.7270])","tensor([25.9378, 16.3428])","tensor([26.1809, 16.4799])","tensor([0.1784, 0.2098])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_70,100364571,50
12,0.99546,0.9701,0.9667,47,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.001,none,0,False,"tensor([ 6.6084, 11.7159])","tensor([ 6.8004, 11.8241])","tensor([ 6.7838, 11.9119])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_12,100364571,50
22,0.9892,0.9693,0.9684,47,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.003,none,0,False,"tensor([20.9702, 14.9190])","tensor([20.9478, 14.8053])","tensor([21.3368, 15.0450])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_22,100364571,50
71,0.9855,0.9748,0.9698,47,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.003,none,0,True,"tensor([24.4046, 21.2882])","tensor([24.2789, 20.9237])","tensor([24.6187, 20.9751])","tensor([0.2488, 0.3007])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_71,100364571,50
1,0.97022,0.9622,0.9592,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.001,none,0,True,"tensor([17.5833, 15.7085])","tensor([17.3435, 15.4000])","tensor([18.0975, 16.3646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_1,100364571,50
29,0.9891,0.971,0.9695,30,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.001,none,0,True,"tensor([ 6.6094, 14.3983])","tensor([ 6.5932, 14.4542])","tensor([ 6.5561, 14.6979])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_29,100364571,50
6,0.98996,0.9707,0.9681,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.003,none,0,False,"tensor([21.8866, 12.9755])","tensor([21.8862, 12.9087])","tensor([22.3860, 13.2002])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_6,100364571,50
47,0.99346,0.9691,0.9703,48,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.3]",0.003,0.003,none,0,True,"tensor([ 8.0406, 10.7735])","tensor([ 8.1114, 10.7854])","tensor([ 8.0909, 10.8802])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_47,100364571,50
34,0.96412,0.9599,0.9528,39,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.003,none,0,False,"tensor([18.9734, 14.3649])","tensor([18.8828, 14.4123])","tensor([19.3239, 14.8835])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_34,100364571,50
43,0.96748,0.9558,0.9565,44,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.3]",0.001,0.003,none,0,True,"tensor([48.7707,  8.2260])","tensor([48.7411,  8.6695])","tensor([49.1530,  8.6312])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_43,100364571,50
55,0.97486,0.9662,0.9593,41,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.003,none,0,True,"tensor([16.0017, 15.2215])","tensor([15.8612, 15.2419])","tensor([16.1913, 15.7787])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_55,100364571,50
124,0.99646,0.9738,0.9706,47,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.001,none,0,False,"tensor([14.7412, 12.9936])","tensor([14.5365, 12.9767])","tensor([14.4528, 13.2009])","tensor([0.0827, 0.0960])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_124,100364571,50
10,0.99202,0.9674,0.9653,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.003,none,0,False,"tensor([35.9240,  9.5983])","tensor([35.8354,  9.3187])","tensor([36.2326,  9.3172])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_10,100364571,50
11,0.9915,0.9691,0.9687,49,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.003,none,0,True,"tensor([33.9962,  9.4220])","tensor([33.8965,  9.5160])","tensor([34.3170,  9.5058])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_11,100364571,50
65,0.96852,0.9646,0.9606,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.001,none,0,True,"tensor([28.9600, 29.0765])","tensor([28.8064, 28.5068])","tensor([29.3044, 28.6516])","tensor([0.5052, 0.6234])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_65,100364571,50
64,0.9736,0.9673,0.9622,47,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0.001,none,0,False,"tensor([28.3648, 22.5319])","tensor([28.3431, 21.9054])","tensor([28.6252, 22.1858])","tensor([0.3845, 0.4520])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_64,100364571,50
116,0.98424,0.9704,0.9691,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.001,none,0,False,"tensor([35.4803, 16.2763])","tensor([35.5401, 15.9148])","tensor([35.8034, 16.1008])","tensor([0.2523, 0.2781])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_116,100364571,50
90,0.99774,0.9763,0.9732,42,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.003,none,0,False,"tensor([17.3279, 12.0503])","tensor([17.1424, 12.0017])","tensor([17.2478, 12.0909])","tensor([0.0669, 0.0814])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_90,100364571,50
103,0.97648,0.9702,0.966,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.003,0.003,none,0,True,"tensor([27.2303, 23.1008])","tensor([27.2175, 22.3356])","tensor([27.3767, 22.4375])","tensor([0.3438, 0.4024])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_103,100364571,50
39,0.97516,0.9673,0.9627,48,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.3]",0.003,0.003,none,0,True,"tensor([15.5823, 14.4386])","tensor([15.4449, 14.1125])","tensor([15.7685, 14.5291])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_39,100364571,50
117,0.9764,0.9686,0.9652,45,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.001,none,0,True,"tensor([36.0040, 19.7724])","tensor([35.9228, 19.4947])","tensor([36.2481, 19.7491])","tensor([0.3775, 0.4185])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_117,100364571,50
114,0.9767,0.9672,0.964,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"tensor([29.3627, 17.3400])","tensor([29.3181, 16.7685])","tensor([29.5147, 16.9537])","tensor([0.3343, 0.3709])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_114,100364571,50
126,0.99534,0.973,0.9725,32,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.003,0.003,none,0,False,"tensor([11.3522, 12.3202])","tensor([11.5673, 12.0367])","tensor([11.4134, 12.1798])","tensor([0.0884, 0.1018])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_126,100364571,50
85,0.98346,0.9721,0.9676,49,[100],"('normal', None)",128,4,4,4,16,0.5,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.001,none,0,True,"tensor([31.6056, 20.6237])","tensor([31.5801, 20.2417])","tensor([31.9669, 20.4180])","tensor([0.3035, 0.3471])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_85,100364571,50
79,0.99692,0.9758,0.9744,48,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.3]",0.003,0.003,none,0,True,"tensor([14.7419, 13.9742])","tensor([14.5878, 13.7113])","tensor([14.6180, 13.9187])","tensor([0.0803, 0.1000])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_feedback_100364571_exp_id_79,100364571,50
30,0.99366,0.9689,0.968,44,[100],"('normal', None)",128,4,4,4,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.003,0.003,none,0,False,"tensor([ 5.3455, 12.6835])","tensor([ 5.3646, 12.6903])","tensor([ 5.3033, 12.9093])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_30,100364571,50
