id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
0,0.96984,0.9626,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.003,0,0.003,none,0.0,1.0,1.0,0,"tensor([43.7579, 23.2524])","tensor([43.7940, 22.9238])","tensor([0.4195, 0.4974])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_0,100364571,50
69,0.96438,0.9601,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([61.5693, 31.1465])","tensor([61.3865, 30.4431])","tensor([0.5512, 0.6859])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_69,100364571,50
22,0.97918,0.9676,39,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[10.0, 10.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([40.8620, 23.0469])","tensor([40.6916, 22.1574])","tensor([0.3095, 0.3847])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_22,100364571,50
67,0.97422,0.9652,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([43.3200, 25.3583])","tensor([43.2941, 24.8534])","tensor([0.3469, 0.4228])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_67,100364571,50
11,0.98062,0.9667,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([38.9269, 20.8415])","tensor([39.0261, 20.3034])","tensor([0.2533, 0.3054])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_11,100364571,50
3,0.96938,0.9622,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([30.1966, 20.0933])","tensor([30.1159, 19.3175])","tensor([0.3377, 0.4126])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_3,100364571,50
32,0.96058,0.9579,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.003,0,0.003,none,0.0,1.0,1.0,0,"tensor([51.9180, 27.3317])","tensor([51.7333, 26.8188])","tensor([0.5612, 0.6734])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_32,100364571,50
30,0.97526,0.964,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([30.8627, 19.9897])","tensor([30.8510, 19.6916])","tensor([0.3135, 0.3891])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_30,100364571,50
70,0.97538,0.9662,35,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([44.6489, 25.8574])","tensor([44.5556, 25.6519])","tensor([0.3174, 0.4070])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_70,100364571,50
21,0.97042,0.9619,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[10.0, 10.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([64.1628, 30.3201])","tensor([64.0841, 29.8186])","tensor([0.4813, 0.5903])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_21,100364571,50
25,0.96056,0.9567,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[1.0, 2.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([39.8632, 25.7417])","tensor([39.8648, 25.4393])","tensor([0.5245, 0.6333])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_25,100364571,50
1,0.96984,0.9626,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([43.7579, 23.2524])","tensor([43.7940, 22.9238])","tensor([0.4195, 0.4974])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_1,100364571,50
12,0.97618,0.9655,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([56.4348, 23.9663])","tensor([56.3729, 23.7375])","tensor([0.3901, 0.4663])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_12,100364571,50
43,0.97036,0.9628,38,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[10.0, 10.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([45.0644, 26.0919])","tensor([45.0022, 25.6217])","tensor([0.3891, 0.4736])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_43,100364571,50
28,0.9787,0.9672,45,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[1.0, 2.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([46.9913, 21.8790])","tensor([46.8366, 21.2163])","tensor([0.3062, 0.3642])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_28,100364571,50
33,0.96058,0.9579,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[4.0, 6.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([51.9180, 27.3317])","tensor([51.7333, 26.8188])","tensor([0.5612, 0.6734])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_33,100364571,50
60,0.97228,0.9643,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([54.2477, 24.8047])","tensor([54.2809, 24.2799])","tensor([0.4274, 0.5131])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_60,100364571,50
41,0.95978,0.9559,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[10.0, 10.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([59.3408, 32.2912])","tensor([59.1665, 31.7229])","tensor([0.6093, 0.7582])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_41,100364571,50
53,0.97706,0.9657,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[1.0, 2.0]",0.03,0,0.003,none,0.0001,1.0,1.0,0,"tensor([45.3462, 22.3694])","tensor([45.3920, 21.9625])","tensor([0.3251, 0.3918])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_53,100364571,50
49,0.9519,0.9529,48,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[1.0, 2.0]",0.003,0,0.003,none,0.0001,1.0,1.0,0,"tensor([35.6329, 25.6912])","tensor([35.6207, 25.3195])","tensor([0.6471, 0.8132])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_49,100364571,50
