id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
53,0.82146,0.8691,16,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,8,True,"tensor([47.1976,  5.1885])","tensor([46.6341,  3.6044])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_53,100364571,50
30,0.76342,0.8667,39,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,16,False,"tensor([45.6492,  4.9705])","tensor([47.5600,  6.9739])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_30,100364571,50
18,0.9123,0.9286,49,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,2,False,"tensor([61.0674,  5.0631])","tensor([60.9535,  5.0079])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_18,100364571,50
37,0.76022,0.8735,40,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,8,True,"tensor([27.4269,  5.8203])","tensor([35.2126,  8.7716])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_37,100364571,50
36,0.91514,0.9474,22,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,8,False,"tensor([19.7141,  5.0210])","tensor([20.5882,  5.7225])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_36,100364571,50
31,0.7166,0.8093,40,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,16,True,"tensor([47.6434,  5.1216])","tensor([50.8532,  6.6681])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_31,100364571,50
4,0.90796,0.9377,18,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,8,False,"tensor([21.3948,  5.1104])","tensor([21.6585,  4.8789])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_4,100364571,50
57,0.09986,0.0991,0,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,0,True,"tensor([23.7281,  0.2237])","tensor([4.8828e-06, 0.0000e+00])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_57,100364571,50
56,0.09892,0.0991,0,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,0,False,"tensor([3.0998e+01, 1.5285e-03])","tensor([30.9986,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_56,100364571,50
15,0.66072,0.7776,5,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,16,True,"tensor([23.6999,  5.4608])","tensor([27.9589,  6.3198])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_15,100364571,50
27,0.75924,0.8226,17,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,2,True,"tensor([82.3730,  5.2965])","tensor([82.8912,  5.6205])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_27,100364571,50
34,0.97022,0.9683,23,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.4129,  5.0149])","tensor([29.1878,  5.0912])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_34,100364571,50
20,0.8752,0.9129,24,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,8,False,"tensor([47.9435,  5.0635])","tensor([48.3931,  5.0273])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_20,100364571,50
52,0.8801,0.9121,16,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,8,False,"tensor([47.6749,  4.9808])","tensor([47.6643,  4.7974])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_52,100364571,50
