id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
35,0.27280529671407555,0.3052120141342756,20,[256],"('normal', None)",128,16,16,12,20,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([13.0193,  5.4196])","tensor([14.1754,  6.7154])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_35,100364571,50
26,0.34306032368808237,0.38560070671378094,21,[256],"('normal', None)",128,16,16,12,20,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",6.103515625e-05,0.5,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.3943,  5.4493])","tensor([10.8798,  6.0403])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_26,100364571,50
53,0.2688818048062776,0.2840106007067138,25,[256],"('normal', None)",128,16,16,12,20,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.125,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.8745,  5.3934])","tensor([18.0206,  6.2452])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_53,100364571,50
67,0.3458803334968122,0.4333038869257951,27,[256],"('normal', None)",128,16,16,12,24,1.0,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.6426,  5.3655])","tensor([16.9104,  6.5466])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_67,100364571,50
103,0.3780039234919078,0.4037102473498233,44,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.3388,  5.8700])","tensor([37.5790,  5.3699])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_103,100364571,50
51,0.2577243746934772,0.28180212014134276,26,[256],"('normal', None)",128,16,16,12,20,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([11.5042,  5.4508])","tensor([13.2459,  6.2458])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_51,100364571,50
78,0.40841098577734186,0.4907243816254417,44,[256],"('normal', None)",128,16,16,12,24,1.0,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.125,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.4163,  5.2936])","tensor([20.2809,  5.7968])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_78,100364571,50
113,0.6288621873467386,0.515017667844523,44,[256],"('normal', None)",128,16,16,12,24,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.0109,  6.2435])","tensor([35.0790,  6.5804])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_113,100364571,50
93,0.642349190779794,0.6166077738515902,45,[256],"('normal', None)",128,16,16,12,24,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",6.103515625e-05,0.125,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.4700,  6.4259])","tensor([45.7950,  6.3994])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_93,100364571,50
102,0.3536047081902894,0.41386925795053003,17,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4381,  5.7969])","tensor([34.0232,  5.6163])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_102,100364571,50
