id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
142,0.047081902893575285,0.05697879858657244,1,[256],"('normal', None)",128,16,16,16,20,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.814697265625e-06,0,0.015625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([1.4218, 0.3526])","tensor([1.5894, 0.4414])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_142,100364571,50
199,0.04977930358018637,0.04549469964664311,0,[256],"('normal', None)",512,16,16,16,20,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",3.814697265625e-06,0,2.0,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.0168, 0.0002])","tensor([0.0226, 0.0004])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_199,100364571,50
150,0.04977930358018637,0.04549469964664311,0,[256],"('normal', None)",128,16,16,16,20,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.001953125,0,0.125,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.0165, 0.0000])","tensor([0.0223, 0.0000])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_150,100364571,50
585,0.5064982834722903,0.5304770318021201,26,[256],"('normal', None)",512,16,16,16,32,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.001953125,0,0.125,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.0326,  5.2291])","tensor([40.2997,  5.3579])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_585,100364571,50
51,0.07797940166748406,0.10424028268551237,14,[256],"('normal', None)",512,16,16,16,20,0.5,0.5,"[256000.0, 512000.0]","[204800.0, 204800.0]",3.0517578125e-05,0,0.015625,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([1.9154, 3.4535])","tensor([2.2044, 4.4320])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_51,100364571,50
322,0.37248651299656693,0.44125441696113077,41,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",0.000244140625,0,0.015625,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.8160,  5.4914])","tensor([29.2709,  5.9755])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_322,100364571,50
380,0.5521088769004414,0.5737632508833922,41,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.000244140625,0,2.0,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.4267,  5.1403])","tensor([18.9539,  5.7285])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_380,100364571,50
562,0.3675821481118195,0.411660777385159,42,[256],"('normal', None)",128,16,16,16,32,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.814697265625e-06,0,2.0,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.2545,  5.6426])","tensor([39.7726,  4.5080])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_562,100364571,50
570,0.4426189308484551,0.44302120141342755,45,[256],"('normal', None)",128,16,16,16,32,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.814697265625e-06,0,0.015625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8857,  5.4881])","tensor([41.9441,  5.4838])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_570,100364571,50
598,0.3114271701814615,0.379416961130742,14,[256],"('normal', None)",128,16,16,16,32,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.000244140625,0,2.0,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.2426,  5.7160])","tensor([38.0851,  5.4566])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_598,100364571,50
