id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs,weight_decay
88,0.6402648357037763,0.6426678445229682,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.0525,  5.5052])","tensor([29.4848,  5.9903])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_88,642731685,50,False?
123,0.5163070132417852,0.5534452296819788,22,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([17.0637,  5.5905])","tensor([17.3555,  5.2378])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_123,613427981,50,False?
21,0.4681216282491417,0.4681978798586572,48,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.7913,  5.8023])","tensor([19.8251,  6.2563])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_21,702546693,50,False?
168,0.4093918587542913,0.4399293286219081,28,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.9028,  5.7413])","tensor([15.5751,  5.8682])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_168,416302576,50,False?
128,0.6114516920058852,0.6523851590106007,16,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.9943,  5.4405])","tensor([29.7780,  5.8607])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_128,301420567,50,False?
66,0.5365375183913683,0.536660777385159,44,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.5839,  5.8803])","tensor([21.5868,  6.2682])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_66,712492346,50,False?
145,0.6392839627268269,0.6104240282685512,46,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.3683,  5.5104])","tensor([29.6599,  5.9189])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_145,980342676,50,False?
96,0.4778077488965179,0.5167844522968198,25,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.5716,  5.5758])","tensor([15.1422,  5.4013])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_96,431267089,50,False?
9,0.3884256988719961,0.5348939929328622,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.5580,  5.3229])","tensor([11.3826,  5.2362])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_9,100364571,50,False?
82,0.6440657184894556,0.6298586572438163,48,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.9151,  5.5427])","tensor([30.0320,  6.0413])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_82,642731685,50,False?
60,0.455125061304561,0.4624558303886926,29,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.0960,  5.7535])","tensor([14.3872,  5.8559])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_60,712492346,50,False?
38,0.6105934281510544,0.6347173144876325,15,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.8542,  5.4630])","tensor([28.8012,  5.6158])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_38,210342476,50,False?
127,0.633766552231486,0.6643109540636042,26,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.5178,  5.5274])","tensor([32.0581,  5.9837])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_127,301420567,50,False?
118,0.6476213830308974,0.6568021201413428,37,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.4109,  5.4640])","tensor([29.4459,  5.6003])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_118,613427981,50,False?
165,0.4649337910740559,0.4704063604240283,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.5186,  5.7930])","tensor([18.8682,  6.0757])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_165,416302576,50,False?
173,0.6552231486022561,0.6457597173144877,35,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.0845,  5.5464])","tensor([31.0450,  6.1906])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_173,416302576,50,False?
146,0.6398970083374204,0.6409010600706714,24,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.6176,  5.5118])","tensor([29.8520,  5.8562])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_146,980342676,50,False?
164,0.631436978911231,0.6457597173144877,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5875,  5.5936])","tensor([30.6038,  6.3341])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_164,416302576,50,False?
90,0.2865375183913683,0.4107773851590106,48,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([7.9123, 4.8482])","tensor([8.2096, 3.9787])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_90,431267089,50,False?
28,0.6156204021579206,0.6196996466431095,38,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.6618,  5.5224])","tensor([29.7811,  5.7947])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_28,702546693,50,False?
63,0.3509073075036782,0.5185512367491166,30,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.5070,  5.3080])","tensor([12.4021,  5.6565])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_712492346_exp_id_63,712492346,50,False?
94,0.6273908778813144,0.6179328621908127,46,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.8646,  5.5815])","tensor([32.0619,  6.0504])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_94,431267089,50,False?
19,0.6665031878371751,0.6550353356890459,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.1164,  5.4824])","tensor([29.0926,  5.7819])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_19,702546693,50,False?
40,0.633766552231486,0.648851590106007,27,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.8996,  5.4834])","tensor([30.3892,  5.9210])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_40,210342476,50,False?
23,0.6444335458558117,0.6201413427561837,38,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5598,  5.5958])","tensor([28.9744,  5.9058])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_23,702546693,50,False?
50,0.5984551250613046,0.5861307420494699,20,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.4676,  5.5232])","tensor([28.1646,  6.1737])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_50,210342476,50,False?
77,0.6180725846002942,0.6289752650176679,25,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.4032,  5.5192])","tensor([29.4748,  6.1284])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_77,642731685,50,False?
121,0.577611574301128,0.6007067137809188,25,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.7062,  5.5127])","tensor([29.7309,  5.9306])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_121,613427981,50,False?
112,0.629107405590976,0.644434628975265,31,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.0789,  5.4768])","tensor([32.2779,  5.7423])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_613427981_exp_id_112,613427981,50,False?
42,0.3683178028445316,0.4090106007067138,25,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.5820,  5.6303])","tensor([12.5090,  5.4210])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_42,210342476,50,False?
27,0.3856056890632663,0.4889575971731448,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.7407,  5.4214])","tensor([11.7481,  4.5022])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_702546693_exp_id_27,702546693,50,False?
51,0.5399705738106915,0.5742049469964664,23,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.1639,  5.6458])","tensor([20.1065,  5.8875])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_51,210342476,50,False?
73,0.6313143697891123,0.642226148409894,32,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.5244,  5.3875])","tensor([27.9525,  5.9411])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_73,642731685,50,False?
99,0.3924717999019127,0.5123674911660777,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([12.5858,  5.3597])","tensor([12.7451,  5.6363])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_431267089_exp_id_99,431267089,50,False?
52,0.6398970083374204,0.6276501766784452,35,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.3597,  5.5051])","tensor([30.4962,  6.1327])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_52,210342476,50,False?
170,0.6379352623835214,0.651060070671378,34,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5519,  5.5387])","tensor([30.8260,  6.2682])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_416302576_exp_id_170,416302576,50,False?
147,0.48320255026974,0.4960247349823322,47,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.9285,  5.8186])","tensor([22.9467,  6.1735])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_147,980342676,50,False?
84,0.5315105443845022,0.5247349823321554,42,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.6148,  5.7474])","tensor([23.1229,  6.1758])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_84,642731685,50,False?
72,0.1967876410004904,0.3078621908127208,43,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([4.3570, 4.5959])","tensor([4.5008, 3.1865])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_642731685_exp_id_72,642731685,50,False?
53,0.6455370279548799,0.6037985865724381,42,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.3650,  5.5868])","tensor([30.8236,  5.7641])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_210342476_exp_id_53,210342476,50,False?
12,0.5473271211378127,0.5485865724381626,31,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,0,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([22.7082,  5.7418])","tensor([23.5767,  6.0773])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_12,100364571,50,False?
142,0.6245708680725846,0.6519434628975265,40,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5156,  5.5564])","tensor([30.2003,  5.8761])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_301420567_exp_id_142,301420567,50,False?
148,0.6259195684158901,0.6148409893992933,49,[256],"('random', [-1, 2])",128,16,16,8,16,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.7577,  5.6651])","tensor([30.9652,  6.0742])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_980342676_exp_id_148,980342676,50,False?
