id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
1,0.6104708190289357,0.6267667844522968,15,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.0940,  5.5617])","tensor([29.1854,  6.1066])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_1,100364571,50
18,0.609612555174105,0.6316254416961131,42,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,2.0,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.2429,  5.4998])","tensor([30.9197,  5.5962])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_18,100364571,50
102,0.6105934281510544,0.6064487632508834,48,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.8944,  5.6554])","tensor([28.1534,  5.7753])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_102,100364571,50
93,0.6406326630701324,0.6236749116607774,49,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.0070,  5.6341])","tensor([28.5422,  5.9463])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_93,100364571,50
124,0.5979646885728298,0.6126325088339223,48,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,0.5,cosine,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([44.9491,  6.0122])","tensor([45.6895,  6.2170])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_124,100364571,50
82,0.6589014222658166,0.661660777385159,32,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5016,  5.6092])","tensor([30.2285,  6.0796])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_82,100364571,50
29,0.6326630701324178,0.6130742049469965,47,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,none,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.2909,  5.5986])","tensor([29.7406,  6.2229])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_29,100364571,50
63,0.6020107896027465,0.590547703180212,38,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.0266,  6.0986])","tensor([45.3734,  5.6543])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_63,100364571,50
47,0.5540706228543404,0.6276501766784452,10,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,0.5,none,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7513,  5.7928])","tensor([26.2958,  6.1764])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_47,100364571,50
28,0.5870524767042667,0.6143992932862191,31,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2487,  5.6182])","tensor([28.2310,  6.1140])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_28,100364571,50
