id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
42,0.6834232466895537,0.5388692579505301,37,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.3292, 19.6502])","tensor([21.6813, 19.4795])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_431267089_exp_id_42,431267089,50
79,0.7173859735164296,0.5609540636042403,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([17.3700, 15.3840])","tensor([17.2503, 15.8649])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_416302576_exp_id_79,416302576,50
32,0.6512996566944581,0.5432862190812721,33,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([17.9152, 19.3834])","tensor([17.9598, 18.8487])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_642731685_exp_id_32,642731685,50
17,0.6249386954389407,0.5154593639575972,45,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([17.6120,  7.6987])","tensor([17.3953,  7.4879])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_210342476_exp_id_17,210342476,50
48,0.6866110838646395,0.5437279151943463,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.2953, 17.7326])","tensor([20.2939, 17.0974])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_613427981_exp_id_48,613427981,50
61,0.693477194703286,0.5397526501766784,47,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.8470, 15.3439])","tensor([14.8026, 14.5485])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_301420567_exp_id_61,301420567,50
37,0.5785924472780775,0.5189929328621908,43,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.6]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.3285,  8.5623])","tensor([19.6668,  8.9987])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_642731685_exp_id_37,642731685,50
73,0.5380088278567925,0.48674911660777387,49,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.2, 0.4]",0.001,0.003,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.1596,  8.4240])","tensor([17.9069,  8.9720])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_416302576_exp_id_73,416302576,50
10,0.6868563021088769,0.5097173144876325,40,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.9880, 18.9857])","tensor([19.0290, 18.4852])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_702546693_exp_id_10,702546693,50
2,0.7024276606179499,0.5786219081272085,48,[256],"('normal', None)",128,16,16,8,16,1.0,"[0.3, 0.3]","[0.3, 0.6]",0.001,0.001,none,0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.0216, 17.8044])","tensor([19.9065, 17.6707])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_float_transposed_loss_direct_100364571_exp_id_2,100364571,50
