id,train_acc,val_acc,best_epoch,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
38,0.2175085826385483,0.25662544169611307,34,0.5,"[2000.0, 4000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([19.8066,  0.2780])","tensor([19.4473,  0.3244])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_38,100364571,50
64,0.24472780774889652,0.2698763250883392,34,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([11.7188,  0.2754])","tensor([10.6972,  0.2441])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_64,100364571,50
92,0.26814615007356546,0.27385159010600707,44,0.5,"[16000.0, 32000.0]","[1000.0, 2000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([7.1354, 0.2972])","tensor([7.1972, 0.2571])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_92,100364571,50
57,0.12346738597351643,0.16696113074204946,37,0.5,"[5, 10]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([32.4942,  0.2520])","tensor([31.8415,  0.2150])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_57,100364571,50
58,0.13131436978911232,0.16475265017667845,33,0.5,"[5, 10]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([25.1418,  0.2253])","tensor([23.6677,  0.2970])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_58,100364571,50
65,0.23369298675821482,0.27296819787985865,32,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([19.8712,  0.2604])","tensor([18.9148,  0.3364])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_65,100364571,50
5,0.19494850416871015,0.22968197879858657,26,0.5,"[5, 10]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([42.1829,  0.3069])","tensor([42.4520,  0.4012])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_5,100364571,50
59,0.11071603727317313,0.1338339222614841,48,0.5,"[5, 10]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([46.1630,  0.2395])","tensor([46.7261,  0.1889])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_59,100364571,50
49,0.1868563021088769,0.20936395759717313,44,0.5,"[16000.0, 32000.0]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([42.3858,  0.2659])","tensor([43.2889,  0.3606])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_49,100364571,50
77,0.23982344286414908,0.28136042402826855,46,0.5,"[1000.0, 2000.0]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([19.7479,  0.2299])","tensor([19.7319,  0.2714])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_77,100364571,50
85,0.30149583128984797,0.2826855123674912,44,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([15.6696,  0.2723])","tensor([15.2337,  0.2763])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_85,100364571,50
60,0.262873957822462,0.24381625441696114,40,0.5,"[250.0, 500.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([9.5411, 0.2546])","tensor([9.2317, 0.3793])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_60,100364571,50
88,0.22216772927905837,0.24337455830388693,47,0.5,"[2000.0, 4000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([13.1360,  0.2264])","tensor([12.6279,  0.2948])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_88,100364571,50
78,0.21027464443354585,0.24469964664310953,45,0.5,"[1000.0, 2000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([15.2649,  0.2250])","tensor([15.0103,  0.2566])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_78,100364571,50
98,0.14296223639038744,0.22614840989399293,20,0.5,"[16000.0, 32000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([10.1626,  0.2164])","tensor([10.1931,  0.3771])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_98,100364571,50
8,0.1774153997057381,0.2393992932862191,26,0.5,"[5, 10]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([34.1054,  0.2726])","tensor([33.1672,  0.2629])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_8,100364571,50
79,0.13094654242275625,0.17402826855123674,29,0.5,"[1000.0, 2000.0]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([32.2307,  0.2207])","tensor([33.2288,  0.2172])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_79,100364571,50
47,0.2175085826385483,0.23542402826855124,31,0.5,"[16000.0, 32000.0]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([21.8680,  0.2811])","tensor([22.6391,  0.2319])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_47,100364571,50
70,0.2820009808729769,0.25485865724381623,40,0.5,"[1000.0, 2000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([8.0964, 0.2885])","tensor([7.6081, 0.2672])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_70,100364571,50
99,0.17631191760666995,0.21333922261484098,45,0.5,"[16000.0, 32000.0]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([32.2587,  0.2155])","tensor([33.5490,  0.2404])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_99,100364571,50
6,0.21566944580676803,0.26369257950530034,26,0.5,"[5, 10]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([29.4689,  0.3132])","tensor([28.5123,  0.3834])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_6,100364571,50
17,0.26716527709661597,0.28975265017667845,49,0.5,"[250.0, 500.0]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([35.8714,  0.2853])","tensor([34.8633,  0.3380])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_17,100364571,50
68,0.1987493869543894,0.2667844522968198,48,0.5,"[250.0, 500.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([15.0374,  0.2259])","tensor([14.9302,  0.2476])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_68,100364571,50
15,0.24031387935262383,0.25220848056537104,26,0.5,"[250.0, 500.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([26.7814,  0.3294])","tensor([25.9434,  0.5130])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_15,100364571,50
21,0.24975478175576263,0.2623674911660777,37,0.5,"[1000.0, 2000.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([27.8272,  0.3140])","tensor([26.1830,  0.4472])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_21,100364571,50
30,0.2629965669445807,0.26060070671378094,31,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([6.0379, 0.3457])","tensor([5.8622, 0.5332])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_30,100364571,50
31,0.23111819519372243,0.22879858657243815,35,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([28.4625,  0.2986])","tensor([27.8500,  0.3458])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_31,100364571,50
1,0.1381804806277587,0.15945229681978798,35,0.5,"[5, 10]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([46.8617,  0.1390])","tensor([45.9830,  0.2606])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_1,100364571,50
42,0.30456105934281513,0.2840106007067138,49,0.5,"[16000.0, 32000.0]","[1000.0, 2000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([12.0212,  0.3853])","tensor([11.6306,  0.5235])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_42,100364571,50
45,0.256620892594409,0.26501766784452296,31,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([13.1422,  0.3228])","tensor([13.4831,  0.2752])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_45,100364571,50
91,0.2859244727807749,0.24646643109540636,49,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([11.5828,  0.2881])","tensor([12.0130,  0.2943])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_91,100364571,50
20,0.2698626777832271,0.2623674911660777,46,0.5,"[1000.0, 2000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([8.4734, 0.3432])","tensor([8.7231, 0.3987])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_20,100364571,50
7,0.18906326630701323,0.22879858657243815,26,0.5,"[5, 10]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([48.3998,  0.2878])","tensor([47.2201,  0.4372])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_7,100364571,50
71,0.27378616969102504,0.24558303886925795,48,0.5,"[1000.0, 2000.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([19.6613,  0.2813])","tensor([19.2817,  0.2377])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_71,100364571,50
94,0.3207454634624816,0.284452296819788,44,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([8.7554, 0.2819])","tensor([8.5497, 0.4067])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_94,100364571,50
52,0.1365865620402158,0.1872791519434629,24,0.5,"[5, 10]","[1000.0, 2000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([18.0476,  0.2129])","tensor([17.2613,  0.2828])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_52,100364571,50
9,0.1646640510053948,0.19169611307420495,38,0.5,"[5, 10]","[64000, 128000]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([54.6286,  0.2617])","tensor([53.5714,  0.2618])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_9,100364571,50
40,0.22927905836194212,0.2504416961130742,38,0.5,"[16000.0, 32000.0]","[250.0, 500.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([3.2376, 0.3442])","tensor([2.9126, 0.3842])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_40,100364571,50
