id,train_acc,val_acc,best_epoch,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
62,0.6629475232957333,0.5671378091872792,48,0.5,0.5,"[0.5, 1.0]","[0.7, 0.7]",0.001,0.003,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.2925, 31.0182])","tensor([41.7436, 31.7024])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_62,100364571,50
76,0.7794261893084845,0.6219081272084805,48,0.5,0.5,"[0.7, 0.7]","[0.3, 0.6]",0.001,0.01,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.1941, 24.6713])","tensor([40.7670, 25.2736])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_76,100364571,50
72,0.8214811181951938,0.6837455830388692,47,0.5,0.5,"[0.7, 0.7]","[0.3, 0.6]",0.001,0.1,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.5124, 19.3993])","tensor([40.8025, 19.5442])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_72,100364571,50
4,0.7655713585090731,0.6139575971731449,43,0.5,0.5,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.01,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.2403, 25.8398])","tensor([42.5793, 26.8186])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_4,100364571,50
125,0.6662579695929377,0.5909893992932862,49,0.5,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.003,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.2406, 32.0381])","tensor([37.8257, 32.7540])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_125,100364571,50
120,0.7732957332025503,0.6214664310954063,48,0.5,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.1,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.2230, 24.7231])","tensor([39.8366, 25.1575])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_120,100364571,50
107,0.5728298185384992,0.5291519434628975,48,0.5,0.5,"[0.7, 0.7]","[1.5, 1.5]",0.001,0.003,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.7866, 36.6951])","tensor([41.3331, 37.7966])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_107,100364571,50
26,0.6405100539480137,0.5388692579505301,47,0.5,0.5,"[0.3, 0.6]","[0.7, 0.7]",0.001,0.003,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.0559, 32.2794])","tensor([42.4359, 33.1147])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_26,100364571,50
33,0.5626532614026484,0.5181095406360424,49,0.5,0.5,"[0.3, 0.6]","[1.5, 1.5]",0.001,0.1,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([45.2394, 36.5180])","tensor([45.4000, 37.3780])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_33,100364571,50
132,0.6820745463462482,0.575530035335689,48,0.5,0.5,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.1,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.7826, 29.1550])","tensor([40.2488, 29.8061])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_132,100364571,50
71,0.5918342324668955,0.536660777385159,48,0.5,0.5,"[0.5, 1.0]","[1.5, 1.5]",0.001,0.003,0.0004,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.3962, 37.1240])","tensor([42.8916, 37.9699])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_lr/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_lr_71,100364571,50
