id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
1,"{'out_layer': (1.0, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.94828,0.9534,0.9515,44,"tensor([nan, nan])","tensor([0.0381, 0.0000, 0.0694])","tensor([0.1915, 0.0000, 0.0018])","tensor([0.1924, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_1
23,"{'out_layer': (1.0, 0.5, 1.0, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.3, 1.0, 0, 16, 5)]}",100364571,50,0.95724,0.9606,0.9597,41,"tensor([nan, nan])","tensor([0.0333, 0.0000, 0.0697])","tensor([0.1684, 0.0000, 0.0018])","tensor([0.1679, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_23
71,"{'out_layer': (1.0, 0.5, 1.0, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.97354,0.9678,0.9613,23,"tensor([nan, nan])","tensor([0.0092, 0.0000, 0.0703])","tensor([0.0519, 0.0000, 0.0016])","tensor([0.0518, 0.0000, 0.0016])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_71
61,"{'out_layer': (1.0, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.9596,0.9599,0.9562,22,"tensor([nan, nan])","tensor([0.0107, 0.0000, 0.0669])","tensor([0.0605, 0.0000, 0.0015])","tensor([0.0604, 0.0000, 0.0015])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_61
53,"{'out_layer': (1.0, 0.2, 0.4, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 0.5, 1.0, 0, 16, 5)]}",100364571,50,0.95222,0.9596,0.961,49,"tensor([nan, nan])","tensor([0.0328, 0.0000, 0.0680])","tensor([0.1688, 0.0000, 0.0017])","tensor([0.1699, 0.0000, 0.0017])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_53
63,"{'out_layer': (1.0, 0.3, 0.3, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.9584,0.96,0.9578,23,"tensor([nan, nan])","tensor([0.0096, 0.0000, 0.0630])","tensor([0.0540, 0.0000, 0.0015])","tensor([0.0541, 0.0000, 0.0015])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_63
7,"{'out_layer': (1.0, 0.2, 0.2, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.93102,0.9454,0.9392,47,"tensor([nan, nan])","tensor([0.0377, 0.0000, 0.0670])","tensor([0.1894, 0.0000, 0.0018])","tensor([0.1899, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_7
3,"{'out_layer': (1.0, 0.3, 0.3, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.93994,0.9461,0.9463,48,"tensor([nan, nan])","tensor([0.0385, 0.0000, 0.0684])","tensor([0.1938, 0.0000, 0.0018])","tensor([0.1941, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_3
69,"{'out_layer': (1.0, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.97074,0.9662,0.9621,23,"tensor([nan, nan])","tensor([0.0076, 0.0000, 0.0654])","tensor([0.0434, 0.0000, 0.0016])","tensor([0.0431, 0.0000, 0.0016])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_69
19,"{'out_layer': (1.0, 0.2, 0.2, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.3, 1.0, 0, 16, 5)]}",100364571,50,0.92818,0.9404,0.9387,41,"tensor([nan, nan])","tensor([0.0316, 0.0000, 0.0643])","tensor([0.1595, 0.0000, 0.0017])","tensor([0.1596, 0.0000, 0.0017])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_19
66,"{'out_layer': (0.5, 0.2, 0.2, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.97568,0.9618,0.9558,49,"tensor([nan, nan])","tensor([0.0036, 0.0000, 0.0884])","tensor([0.0191, 0.0000, 0.0022])","tensor([0.0188, 0.0000, 0.0023])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_66
41,"{'out_layer': (1.0, 0.2, 0.4, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.2, 0.2, 1.0, 0, 16, 5)]}",100364571,50,0.93576,0.9476,0.9454,42,"tensor([nan, nan])","tensor([0.0330, 0.0000, 0.0676])","tensor([0.1654, 0.0000, 0.0018])","tensor([0.1654, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_41
52,"{'out_layer': (0.5, 0.2, 0.4, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.5, 0.5, 1.0, 0, 16, 5)]}",100364571,50,0.97994,0.9672,0.9615,41,"tensor([nan, nan])","tensor([0.0074, 0.0000, 0.0883])","tensor([0.0390, 0.0000, 0.0022])","tensor([0.0387, 0.0000, 0.0021])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_52
18,"{'out_layer': (0.5, 0.2, 0.2, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.3, 0.3, 1.0, 0, 16, 5)]}",100364571,50,0.96358,0.9494,0.9437,39,"tensor([nan, nan])","tensor([0.0026, 0.0000, 0.0856])","tensor([0.0138, 0.0000, 0.0022])","tensor([0.0134, 0.0000, 0.0022])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_18
49,"{'out_layer': (1.0, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 0.5, 1.0, 0, 16, 5)]}",100364571,50,0.96098,0.9611,0.955,22,"tensor([nan, nan])","tensor([0.0085, 0.0000, 0.0681])","tensor([0.0478, 0.0000, 0.0015])","tensor([0.0477, 0.0000, 0.0015])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_49
