id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
28,0.97358,0.9685,0.9637,49,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.9373,  5.0136])","tensor([29.0560,  4.9506])","tensor([28.5367,  4.9656])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_712492346_exp_id_28,712492346,50
75,0.97536,0.9695,0.9683,49,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([26.3923,  5.0112])","tensor([26.1390,  4.9508])","tensor([25.7959,  4.9492])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_75,416302576,50
45,0.97092,0.966,0.964,42,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.3690,  5.0203])","tensor([28.1833,  5.0872])","tensor([27.4732,  5.0819])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_431267089_exp_id_45,431267089,50
41,0.97486,0.97,0.9669,37,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([27.0168,  5.0166])","tensor([27.9368,  4.9999])","tensor([27.6242,  5.0018])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_431267089_exp_id_41,431267089,50
0,0.9779,0.9706,0.9671,43,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.9032,  5.0104])","tensor([26.5380,  4.9328])","tensor([26.2750,  4.9311])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_0,100364571,50
74,0.9762,0.9698,0.9691,25,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.0625,none,2,False,"tensor([25.9023,  5.0106])","tensor([25.5938,  5.0522])","tensor([25.4173,  5.0514])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_74,416302576,50
78,0.97258,0.9676,0.965,49,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.2311,  5.0265])","tensor([29.1213,  4.9874])","tensor([28.4912,  4.9965])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_78,416302576,50
32,0.9765,0.9711,0.9711,25,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.7954,  5.0155])","tensor([25.3880,  4.9648])","tensor([25.1077,  4.9607])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_642731685_exp_id_32,642731685,50
20,0.96796,0.9677,0.9674,8,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.6798,  5.0134])","tensor([28.6689,  5.0798])","tensor([28.2485,  5.0751])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_210342476_exp_id_20,210342476,50
73,0.97572,0.9705,0.9689,34,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.9555,  5.0065])","tensor([25.1382,  5.0179])","tensor([24.8015,  5.0366])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_73,416302576,50
