id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
89,0.94326,0.943,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.3, 0.3]",0.001,0,0.003,cosine,0,1.0,1.0,0,"tensor([24.5522, 13.6345])","tensor([24.4802, 13.8404])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_89,100364571,50
74,0.9453,0.9444,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([29.8071, 15.8006])","tensor([29.7041, 15.7388])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_74,100364571,50
31,0.94144,0.9426,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([27.5197, 12.9291])","tensor([27.4259, 12.8906])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_31,100364571,50
59,0.9508,0.9487,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([28.8787, 14.7562])","tensor([28.8940, 14.9071])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_59,100364571,50
1,0.9185,0.9248,32,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.6, 0.6]",0.001,0,0.001,decay,0,1.0,1.0,0,"tensor([26.9278, 15.1925])","tensor([26.8425, 15.1814])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_1,100364571,50
24,0.95258,0.9509,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([26.4429, 16.1832])","tensor([26.3722, 16.1300])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_24,100364571,50
11,0.96578,0.9609,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.6, 0.6]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([24.0446, 16.1507])","tensor([23.8928, 16.0580])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_11,100364571,50
22,0.94018,0.9432,34,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.3, 0.3]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([24.1894, 13.2853])","tensor([24.0981, 13.2335])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_22,100364571,50
26,0.94338,0.9454,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([26.6271, 15.4687])","tensor([26.5093, 15.3258])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_26,100364571,50
107,0.96344,0.9578,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.5, 1.0]",0.003,0,0.003,cosine,0,1.0,1.0,0,"tensor([25.6706, 16.6570])","tensor([25.6226, 16.6317])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_107,100364571,50
