id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
47,0.98372,0.9741,0.9735,41,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([29.1306,  5.0195])","tensor([29.1459,  4.8904])","tensor([29.0844,  4.9080])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_47,712492346,50
53,0.99048,0.9768,0.974,32,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([22.4192,  5.0048])","tensor([22.4159,  5.0131])","tensor([22.2952,  5.0167])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_53,642731685,50
106,0.98814,0.9777,0.9753,47,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([26.5620,  5.0086])","tensor([26.5996,  5.0053])","tensor([26.4457,  5.0219])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_106,980342676,50
86,0.92514,0.9335,0.9259,49,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([29.4660,  4.9637])","tensor([29.3690,  4.9772])","tensor([29.8067,  4.9917])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_86,301420567,50
111,0.86878,0.8884,0.8783,48,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,True,"tensor([70.5242,  5.0745])","tensor([70.0249,  5.1318])","tensor([71.1597,  5.2509])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_111,416302576,50
36,0.98172,0.9711,0.9697,49,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,False,"tensor([18.0985,  5.0012])","tensor([18.0374,  4.9535])","tensor([18.0335,  4.9740])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_36,712492346,50
108,0.96786,0.9619,0.9632,43,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,False,"tensor([16.5838,  5.0007])","tensor([16.5515,  5.0477])","tensor([16.6078,  5.0580])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_108,416302576,50
40,0.9902,0.9753,0.9751,28,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.7845,  5.0062])","tensor([22.7994,  5.0443])","tensor([22.7648,  5.0467])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_40,712492346,50
46,0.98614,0.9749,0.9756,41,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([27.3357,  5.0131])","tensor([27.3039,  4.9954])","tensor([27.3298,  5.0012])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_46,712492346,50
114,0.98762,0.9763,0.9762,43,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([25.2723,  5.0080])","tensor([25.1940,  4.9821])","tensor([25.1070,  4.9884])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_114,416302576,50
